Customer ID,MonetaryValue,Frequency,Recency,Cluster
16405.0,167.25,2,301,1
16406.0,552.68,3,18,3
16407.0,2821.65,14,12,0
16408.0,231.93,1,590,1
16410.0,130.32,1,733,1
16411.0,910.1899999999999,4,18,3
16412.0,647.23,5,53,3
16413.0,528.98,2,56,3
16414.0,559.71,5,21,3
16415.0,719.44,3,43,3
16416.0,2972.88,9,26,0
16417.0,35.7,1,492,1
16418.0,1101.94,5,44,2
16419.0,1487.42,8,112,2
16420.0,75.0,1,395,1
16421.0,526.27,3,375,1
16423.0,346.12,1,24,3
16424.0,443.06,2,190,3
16425.0,302.7,1,301,1
16426.0,1908.25,10,1,2
16427.0,241.06,2,262,3
16428.0,660.28,3,413,1
16429.0,284.55,1,105,3
16430.0,1102.94,6,56,2
16431.0,642.81,3,212,3
16432.0,287.4,1,63,3
16433.0,384.52,2,27,3
16434.0,2741.74,12,28,0
16435.0,1011.5699999999999,3,511,1
16436.0,329.34,3,667,1
16437.0,301.25,2,380,1
16438.0,798.35,5,5,3
16439.0,310.70000000000005,1,721,1
16440.0,3856.9700000000003,6,7,0
16441.0,1028.48,5,66,2
16442.0,899.47,5,1,3
16443.0,162.24,1,520,1
16445.0,602.73,4,33,3
16447.0,775.14,3,135,3
16448.0,367.87,2,197,3
16449.0,707.69,2,197,3
16450.0,1505.73,3,149,3
16451.0,1013.15,3,87,3
16452.0,332.17,2,630,1
16453.0,251.71,2,530,1
16454.0,7.45,2,63,3
16455.0,4384.37,11,63,0
16457.0,208.36,1,217,3
16459.0,71.78999999999999,1,729,1
16460.0,814.72,3,27,3
16461.0,1609.22,3,177,2
16462.0,136.0,3,73,3
16463.0,1422.4,4,20,2
16464.0,1314.68,3,19,3
16465.0,746.24,2,420,1
16466.0,3838.59,15,33,0
16467.0,2869.16,7,508,2
16468.0,787.52,3,73,3
16469.0,828.91,5,23,3
16470.0,2458.6,11,51,0
16471.0,1189.98,4,274,3
16472.0,789.6,2,433,1
16473.0,470.83,4,164,3
16474.0,1871.3400000000001,7,6,2
16475.0,544.3,4,87,3
16476.0,350.35,1,431,1
16477.0,4320.02,11,63,0
16478.0,331.0,3,24,3
16479.0,300.83,2,9,3
16480.0,769.29,1,75,3
16481.0,453.38,1,681,1
16482.0,220.62,1,15,3
16483.0,139.35,1,191,3
16484.0,404.3,2,173,3
16485.0,2294.68,5,76,2
16486.0,134.36,1,537,1
16487.0,209.4,2,576,1
16488.0,498.8,3,32,3
16489.0,303.7,2,379,1
16490.0,205.41000000000003,1,435,1
16491.0,1533.16,2,46,3
16492.0,385.56,1,540,1
16493.0,2132.09,7,79,2
16494.0,826.53,1,296,1
16495.0,684.41,3,2,3
16496.0,2330.77,6,8,2
16498.0,100.97,2,160,3
16499.0,2578.34,8,359,2
16500.0,843.9100000000001,9,4,2
16501.0,1237.23,1,382,1
16502.0,266.5,2,619,1
16503.0,3614.34,11,106,0
16504.0,484.38,1,24,3
16505.0,777.6,1,31,3
16506.0,90.30000000000001,2,19,3
16507.0,152.76,1,571,1
16508.0,248.8,1,629,1
16509.0,363.7,1,296,1
16510.0,2079.75,6,371,2
16511.0,1817.02,6,21,2
16513.0,874.59,4,4,3
16515.0,3216.3,10,51,0
16516.0,101.69999999999999,1,29,3
16517.0,162.7,1,276,3
16518.0,959.37,4,60,3
16519.0,554.16,4,24,3
16520.0,2482.62,6,185,2
16521.0,1144.26,3,414,1
16522.0,433.36,2,435,1
16524.0,308.14,2,445,1
16526.0,717.21,2,171,3
16527.0,1272.44,2,80,3
16528.0,244.41,1,3,3
16529.0,2012.0,4,189,2
16530.0,48.349999999999994,1,667,1
16531.0,2298.33,11,21,0
16533.0,1095.56,3,18,3
16534.0,635.9,1,641,1
16535.0,981.59,2,4,3
16536.0,548.97,1,109,3
16537.0,10.55,1,640,1
16538.0,399.62,3,540,1
16539.0,3732.01,10,2,0
16540.0,226.70000000000002,1,413,1
16541.0,424.03,1,734,1
16542.0,257.32,2,53,3
16543.0,292.21,1,591,1
16544.0,376.70000000000005,4,519,1
16545.0,689.82,2,164,3
16547.0,111.71,1,545,1
16548.0,30.15,1,598,1
16551.0,2237.12,7,95,2
16552.0,475.02000000000004,2,242,3
16554.0,2841.72,8,41,0
16555.0,1915.68,6,34,2
16557.0,281.85,2,23,3
16559.0,185.20000000000002,1,396,1
16560.0,3048.38,8,26,0
16561.0,511.12,2,5,3
16562.0,223.85999999999999,1,476,1
16563.0,4422.76,6,53,0
16564.0,87.8,1,568,1
16565.0,773.05,4,363,1
16566.0,614.66,5,14,3
16567.0,865.6,2,193,3
16568.0,1020.9000000000001,2,427,1
16569.0,1455.23,5,2,2
16571.0,4248.74,10,26,0
16572.0,1009.6,3,126,3
16573.0,663.61,2,84,3
16574.0,1301.78,3,70,3
16576.0,540.87,2,419,1
16577.0,380.0,1,666,1
16578.0,156.6,1,625,1
16579.0,295.05,1,425,1
16581.0,105.84,1,182,3
16582.0,313.62,1,112,3
16583.0,531.4,2,373,1
16584.0,3163.67,5,79,2
16585.0,341.59,2,593,1
16586.0,1462.78,3,248,3
16587.0,225.15,1,231,3
16588.0,1361.28,4,385,1
16589.0,612.36,4,70,3
16590.0,605.9,2,400,1
16591.0,213.5,1,68,3
16593.0,1071.1399999999999,8,50,2
16594.0,181.09,1,74,3
16595.0,1810.18,5,60,2
16596.0,579.63,4,15,3
16597.0,90.04,1,3,3
16598.0,145.04999999999998,1,285,1
16599.0,172.8,1,385,1
16600.0,2153.41,13,3,0
16601.0,683.08,3,40,3
16602.0,763.33,2,35,3
16603.0,482.47,2,74,3
16604.0,432.45,2,562,1
16605.0,60.48,1,723,1
16606.0,357.66,2,403,1
16608.0,1288.72,2,453,1
16610.0,75.66,1,218,3
16611.0,1785.13,6,185,2
16612.0,3245.43,9,32,0
16613.0,618.59,1,69,3
16614.0,1179.79,3,182,3
16615.0,291.5,1,625,1
16616.0,500.42,2,14,3
16617.0,151.85,1,235,3
16618.0,2647.59,5,30,2
16619.0,1938.33,4,263,2
16620.0,1758.93,6,3,2
16621.0,813.48,4,51,3
16622.0,225.4,1,543,1
16623.0,1015.24,4,245,3
16624.0,810.5699999999999,2,80,3
16625.0,1654.03,5,274,2
16627.0,322.8,1,78,3
16628.0,2318.1,7,29,2
16629.0,417.73,2,73,3
16630.0,106.80000000000001,1,406,1
16631.0,1892.52,7,481,2
16632.0,406.4,2,485,1
16633.0,2883.1,6,16,2
16634.0,1814.61,6,222,2
16635.0,473.0,1,406,1
16636.0,3802.04,4,437,2
16637.0,1154.47,4,31,3
16638.0,2430.53,15,22,0
16639.0,1747.98,4,30,2
16640.0,179.4,1,397,1
16641.0,554.5,2,105,3
16642.0,1077.45,3,4,3
16643.0,923.11,2,245,3
16644.0,833.78,2,177,3
16645.0,160.39,1,735,1
16646.0,678.8,1,448,1
16647.0,541.9,4,169,3
16648.0,672.8,3,42,3
16649.0,306.58000000000004,1,519,1
16650.0,1916.11,7,71,2
16651.0,136.2,1,586,1
16653.0,1212.66,2,15,3
16654.0,1711.47,8,140,2
16657.0,933.62,4,9,3
16658.0,804.07,5,367,1
16659.0,39.12,1,188,3
16660.0,1879.55,7,15,2
16661.0,986.63,4,539,1
16662.0,163.8,1,393,1
16663.0,165.0,1,728,1
16664.0,109.2,1,568,1
16665.0,135.39999999999998,1,361,1
16666.0,225.94,2,18,3
16667.0,570.13,2,67,3
16668.0,862.42,13,14,2
16669.0,1370.47,2,23,3
16671.0,1692.27,3,27,2
16673.0,188.83,1,678,1
16674.0,319.61,2,54,3
16675.0,608.86,2,441,1
16676.0,2361.9,6,33,2
16677.0,880.62,2,410,1
16678.0,3109.99,12,2,0
16679.0,793.06,3,365,1
16680.0,821.45,3,42,3
16681.0,1921.84,7,72,2
16682.0,1028.0,5,4,2
16683.0,320.25,1,533,1
16685.0,324.24,2,60,3
16686.0,5070.92,16,46,0
16687.0,157.63,1,390,1
16688.0,1260.86,4,0,2
16689.0,422.59999999999997,2,75,3
16690.0,353.03,4,71,3
16691.0,178.83,2,417,1
16692.0,1764.6999999999998,4,255,2
16693.0,1199.46,5,68,2
16694.0,98.30000000000001,1,722,1
16695.0,193.15,2,561,1
16696.0,657.9000000000001,4,134,3
16697.0,112.75,1,240,3
16698.0,1998.0,2,226,2
16699.0,994.6,7,379,2
16702.0,1109.53,4,414,1
16704.0,695.66,2,617,1
16706.0,531.35,3,36,3
16707.0,551.11,4,399,1
16708.0,656.63,1,45,3
16711.0,2868.48,9,2,0
16712.0,4259.34,13,8,0
16714.0,1514.8,3,316,1
16715.0,625.52,2,77,3
16716.0,2149.6800000000003,3,266,2
16718.0,3647.53,5,368,2
16719.0,3968.3,14,14,0
16720.0,603.48,3,25,3
16721.0,292.47,1,261,3
16723.0,1301.63,4,90,2
16724.0,147.35,1,404,1
16725.0,1880.66,13,301,0
16726.0,2088.41,7,25,2
16727.0,1437.42,4,363,1
16728.0,1054.67,4,45,3
16730.0,743.11,3,51,3
16731.0,174.05,1,647,1
16732.0,4387.64,4,31,0
16733.0,259.68,1,529,1
16734.0,650.51,3,51,3
16736.0,2956.56,5,505,2
16737.0,835.1999999999999,2,52,3
16738.0,3.75,1,297,1
16739.0,786.43,2,176,3
16740.0,236.81,1,394,1
16741.0,173.06,1,624,1
16742.0,2387.71,13,492,0
16743.0,4253.26,14,28,0
16744.0,1304.76,7,10,2
16747.0,836.06,2,37,3
16748.0,3637.33,14,17,0
16749.0,4387.08,2,590,2
16750.0,623.93,5,44,3
16751.0,1764.72,1,30,3
16752.0,415.0,1,372,1
16753.0,223.92000000000002,1,57,3
16755.0,2900.58,7,113,2
16756.0,1312.3700000000001,7,214,2
16757.0,270.48,2,318,1
16758.0,369.34000000000003,1,64,3
16759.0,789.79,3,7,3
16760.0,228.0,1,429,1
16761.0,316.62,1,96,3
16762.0,1501.38,3,19,3
16763.0,964.6999999999999,2,198,3
16764.0,2799.25,13,3,0
16765.0,454.75,2,293,1
16766.0,1145.6,2,272,3
16768.0,1708.12,9,47,2
16769.0,1141.75,4,259,3
16770.0,1932.13,9,57,2
16771.0,3939.1,10,32,0
16772.0,3723.5499999999997,3,422,2
16773.0,421.24,3,56,3
16774.0,1594.45,8,67,2
16775.0,3056.89,16,9,0
16776.0,619.85,2,59,3
16777.0,1307.76,5,79,2
16778.0,245.94,2,73,3
16780.0,605.55,3,99,3
16781.0,934.25,2,371,1
16783.0,391.95,1,436,1
16784.0,896.53,5,19,3
16785.0,533.78,1,409,1
16786.0,51.839999999999996,1,393,1
16787.0,1035.43,4,397,1
16788.0,1948.65,5,122,2
16789.0,80.8,1,7,3
16790.0,1545.6200000000001,6,3,2
16791.0,4025.94,15,28,0
16792.0,623.46,5,281,3
16793.0,243.84,1,56,3
16794.0,2088.89,15,0,0
16795.0,2492.39,3,364,2
16796.0,305.62,1,88,3
16797.0,1827.77,5,392,2
16798.0,848.71,3,553,1
16799.0,495.98,2,431,1
16800.0,1201.49,1,10,3
16801.0,1619.73,4,162,2
16802.0,582.61,2,678,1
16803.0,332.3,1,64,3
16804.0,536.99,3,22,3
16805.0,1082.24,4,173,3
16806.0,775.54,4,102,3
16807.0,2123.88,6,142,2
16808.0,288.42,2,98,3
16809.0,1727.43,9,22,2
16810.0,842.0400000000001,2,191,3
16811.0,547.07,2,4,3
16812.0,2392.0,4,360,2
16813.0,1692.98,10,7,2
16815.0,410.97,2,453,1
16816.0,417.06,4,102,3
16817.0,2804.9,13,2,0
16818.0,3349.57,11,10,0
16819.0,182.59,2,464,1
16820.0,497.61,1,95,3
16821.0,113.35,1,381,1
16822.0,181.39,1,685,1
16823.0,2260.09,7,226,2
16824.0,686.24,3,15,3
16825.0,1826.89,5,38,2
16826.0,341.7,1,50,3
16827.0,387.18,5,392,1
16828.0,113.5,1,111,3
16829.0,513.32,2,156,3
16830.0,1207.5,4,38,3
16831.0,91.8,1,564,1
16832.0,417.61,5,183,3
16833.0,2409.04,6,0,2
16834.0,898.96,2,227,3
16835.0,1538.41,6,127,2
16836.0,782.37,4,39,3
16837.0,3170.98,11,30,0
16838.0,1159.61,4,196,3
16840.0,139.85,2,602,1
16841.0,4006.06,12,36,0
16842.0,1264.19,3,100,3
16844.0,614.34,2,562,1
16845.0,253.88,1,617,1
16846.0,842.41,3,49,3
16847.0,614.89,2,42,3
16848.0,1411.62,4,52,2
16849.0,124.57,1,186,3
16850.0,332.41,1,333,1
16851.0,342.45,3,3,3
16852.0,144.91000000000003,2,9,3
16854.0,1408.96,2,416,1
16855.0,328.4,2,23,3
16856.0,358.49,3,14,3
16857.0,352.8,1,442,1
16858.0,4668.28,10,368,0
16859.0,1932.41,7,144,2
16860.0,1610.62,3,452,1
16861.0,946.59,5,59,2
16862.0,662.33,4,546,1
16863.0,998.52,3,30,3
16864.0,409.25,2,433,1
16865.0,130.95,1,401,1
16866.0,207.73999999999998,3,140,3
16867.0,76.74000000000001,1,689,1
16868.0,393.39,3,393,1
16869.0,825.42,4,22,3
16870.0,450.15999999999997,1,468,1
16871.0,2812.34,6,21,2
16872.0,1213.13,6,76,2
16874.0,217.74,1,378,1
16875.0,4234.53,11,66,0
16876.0,136.01,1,403,1
16877.0,853.72,6,11,2
16878.0,13.3,1,83,3
16880.0,1840.86,8,30,2
16881.0,432.0,1,66,3
16882.0,705.12,3,66,3
16884.0,1073.92,4,37,3
16885.0,709.49,4,14,3
16886.0,134.0,1,455,1
16887.0,660.72,3,34,3
16888.0,437.15,3,400,1
16889.0,2530.9,6,194,2
16890.0,277.91,3,476,1
16891.0,2056.82,11,1,0
16892.0,762.1,7,0,2
16893.0,401.35,2,366,1
16894.0,1324.06,3,501,1
16895.0,1121.42,5,64,2
16896.0,103.95,1,554,1
16897.0,289.78,2,298,1
16898.0,1016.37,5,25,2
16899.0,1721.02,8,7,2
16900.0,882.16,3,16,3
16901.0,204.26,1,728,1
16902.0,1706.88,1,115,3
16903.0,1062.28,3,28,3
16906.0,1447.95,7,81,2
16907.0,1707.9,9,28,2
16908.0,252.59,1,721,1
16909.0,379.14,1,71,3
16910.0,1510.06,8,3,2
16911.0,255.25,2,635,1
16912.0,4480.31,15,28,0
16913.0,423.90999999999997,3,289,3
16914.0,208.46,1,35,3
16915.0,1543.18,11,8,2
16916.0,1117.5,4,23,3
16917.0,1857.83,2,276,3
16918.0,3213.29,16,49,0
16920.0,355.45,1,410,1
16921.0,446.67,3,60,3
16922.0,611.08,1,572,1
16924.0,846.75,3,20,3
16925.0,125.65,1,539,1
16926.0,1421.35,5,370,2
16927.0,543.05,3,115,3
16929.0,1295.39,7,3,2
16930.0,380.55,3,25,3
16932.0,440.71,3,52,3
16933.0,3181.25,9,0,0
16934.0,2110.9900000000002,6,54,2
16935.0,535.1,3,381,1
16936.0,551.17,2,25,3
16937.0,202.1,1,498,1
16939.0,449.0,3,488,1
16941.0,33.0,1,611,1
16942.0,1920.59,9,12,2
16943.0,816.73,3,211,3
16944.0,101.36,1,609,1
16946.0,1222.04,5,382,1
16947.0,946.71,4,235,3
16948.0,868.77,7,138,2
16949.0,1286.27,6,3,2
16950.0,3776.37,10,56,0
16951.0,1277.75,3,134,3
16952.0,798.78,5,108,3
16953.0,20.8,1,29,3
16955.0,1309.41,6,184,2
16956.0,308.74,1,17,3
16957.0,416.64,2,238,3
16958.0,809.44,1,434,1
16959.0,117.35000000000001,1,86,3
16960.0,2041.48,8,38,2
16961.0,794.56,3,115,3
16962.0,251.04,1,409,1
16963.0,110.55000000000001,1,186,3
16964.0,207.85,2,732,1
16965.0,192.07,1,226,3
16966.0,2154.97,7,7,2
16967.0,319.02,1,188,3
16968.0,439.43,2,3,3
16969.0,650.41,3,38,3
16970.0,71.4,1,625,1
16971.0,357.21,1,37,3
16972.0,786.25,2,382,1
16973.0,127.0,1,385,1
16974.0,365.5,2,522,1
16975.0,926.12,3,422,1
16976.0,251.51999999999998,1,266,3
16977.0,496.0,4,394,1
16978.0,768.88,3,77,3
16979.0,2859.74,9,3,0
16980.0,1473.3300000000002,3,254,3
16982.0,384.06,1,60,3
16983.0,3710.22,11,12,0
16986.0,4888.75,11,29,0
16987.0,2513.95,11,2,0
16988.0,382.67,2,4,3
16989.0,1133.25,6,6,2
16990.0,344.0,2,218,3
16991.0,1041.21,1,420,1
16993.0,1950.9499999999998,2,463,1
16996.0,2123.61,9,29,2
16997.0,702.0,3,287,3
16998.0,402.0,5,149,3
16999.0,484.82,2,22,3
17000.0,406.3,2,395,1
17002.0,2571.55,7,85,2
17003.0,830.16,4,401,1
17004.0,2425.16,4,45,2
17005.0,742.36,2,470,1
17006.0,1636.32,8,4,2
17007.0,1120.1,7,50,2
17008.0,81.36,1,428,1
17009.0,242.06,1,550,1
17010.0,195.36,1,17,3
17011.0,671.7,3,29,3
17012.0,384.16,1,724,1
17014.0,586.33,3,7,3
17015.0,1842.56,3,28,2
17016.0,552.4,1,576,1
17018.0,2287.7,6,40,2
17019.0,3996.9,11,10,0
17020.0,935.62,2,541,1
17021.0,1182.22,6,441,1
17022.0,260.0,2,30,3
17023.0,800.18,3,416,1
17024.0,95.85,3,44,3
17025.0,1510.6399999999999,5,60,2
17026.0,208.98,3,184,3
17027.0,1327.1100000000001,9,78,2
17028.0,1593.83,3,580,1
17029.0,2137.3,7,110,2
17030.0,146.87,1,63,3
17031.0,2773.85,6,11,2
17032.0,2916.97,5,602,1
17033.0,1332.79,4,85,2
17034.0,1283.92,5,15,2
17035.0,613.59,4,245,3
17036.0,176.9,1,382,1
17037.0,1267.32,1,87,3
17038.0,743.17,2,29,3
17039.0,1954.99,1,603,1
17040.0,463.25,2,137,3
17041.0,1686.28,6,26,2
17042.0,1044.3799999999999,5,2,2
17043.0,2616.55,8,31,2
17045.0,827.6800000000001,5,112,3
17046.0,1906.07,5,156,2
17047.0,2289.23,6,84,2
17048.0,2071.68,7,117,2
17050.0,4391.66,10,95,0
17051.0,714.39,4,193,3
17052.0,413.75,1,27,3
17053.0,498.48,1,130,3
17054.0,1356.33,5,27,2
17055.0,239.55,1,445,1
17056.0,128.60000000000002,1,737,1
17057.0,288.79,1,595,1
17058.0,1179.89,3,81,3
17060.0,234.24,1,265,3
17062.0,1198.14,6,313,2
17063.0,3638.53,13,20,0
17064.0,859.35,3,58,3
17065.0,194.7,2,637,1
17066.0,228.34,1,725,1
17067.0,454.54,3,724,1
17070.0,445.32,2,113,3
17071.0,3801.2000000000003,13,27,0
17072.0,282.05,1,624,1
17073.0,1444.84,4,17,2
17074.0,203.05,1,562,1
17075.0,2241.73,10,17,0
17076.0,1242.75,6,35,2
17077.0,306.0,1,577,1
17078.0,375.86,2,35,3
17079.0,118.80000000000001,1,77,3
17080.0,957.53,7,21,2
17081.0,964.39,6,24,2
17082.0,4732.03,6,32,0
17083.0,4049.79,9,108,0
17084.0,5202.97,3,34,0
17086.0,2050.08,6,6,2
17087.0,221.53,1,737,1
17088.0,1991.01,4,27,2
17089.0,128.45,1,385,1
17090.0,3149.48,13,3,0
17093.0,235.88,1,592,1
17094.0,402.20000000000005,2,321,1
17095.0,2572.25,7,22,2
17096.0,3759.18,11,14,0
17097.0,1340.45,9,1,2
17098.0,591.0699999999999,3,381,1
17099.0,582.17,1,532,1
17100.0,971.74,2,17,3
17101.0,2507.05,7,9,2
17102.0,25.5,1,261,3
17103.0,424.3,1,721,1
17104.0,474.03,1,423,1
17105.0,665.78,2,158,3
17106.0,491.23,1,388,1
17108.0,174.95,1,663,1
17109.0,1295.46,8,28,2
17110.0,510.7,3,164,3
17111.0,476.58,2,46,3
17112.0,205.17,1,502,1
17113.0,2322.59,6,573,1
17114.0,808.62,8,5,2
17115.0,2761.4900000000002,7,7,2
17116.0,389.78,1,647,1
17117.0,116.19999999999999,1,287,1
17118.0,157.02,1,317,1
17119.0,606.91,2,2,3
17120.0,307.46,1,232,3
17121.0,314.74,1,402,1
17122.0,570.5,4,118,3
17123.0,966.67,3,161,3
17124.0,298.89,1,184,3
17125.0,259.35,1,49,3
17126.0,2062.94,9,151,2
17127.0,1155.0300000000002,5,428,1
17128.0,157.09,1,334,1
17129.0,31.85,1,519,1
17131.0,2463.17,5,4,2
17132.0,1272.8,2,451,1
17134.0,637.1,3,106,3
17135.0,1948.36,10,15,2
17136.0,231.68,1,661,1
17137.0,1133.63,6,415,1
17138.0,4417.27,7,275,0
17140.0,465.32,1,246,3
17141.0,754.33,4,417,1
17142.0,1283.75,4,238,2
17143.0,924.11,2,416,1
17144.0,984.57,2,0,3
17145.0,3120.91,4,512,2
17147.0,3199.95,9,22,0
17148.0,124.88,1,51,3
17149.0,143.10000000000002,1,450,1
17150.0,1375.65,6,376,2
17151.0,231.90000000000003,1,734,1
17152.0,2016.5,4,194,2
17153.0,213.78,1,23,3
17154.0,329.34,1,74,3
17155.0,892.46,7,17,2
17156.0,591.87,1,491,1
17158.0,1980.0,5,31,2
17159.0,2099.59,5,21,2
17161.0,856.01,1,443,1
17162.0,1715.46,10,28,2
17163.0,699.78,4,21,3
17164.0,2467.35,7,32,2
17165.0,1794.32,6,283,2
17166.0,206.34,2,38,3
17167.0,867.11,3,379,1
17168.0,400.2,1,498,1
17169.0,1156.73,3,57,3
17170.0,178.68,2,373,1
17171.0,384.59,2,288,3
17172.0,956.5699999999999,3,78,3
17173.0,3766.6,8,4,0
17174.0,59.9,1,217,3
17175.0,1443.69,4,43,2
17176.0,902.3199999999999,3,201,3
17177.0,119.5,1,504,1
17178.0,436.71,1,730,1
17179.0,1507.26,6,177,2
17180.0,2256.98,11,55,0
17181.0,465.37,3,56,3
17182.0,321.3,2,422,1
17183.0,3347.31,6,7,2
17184.0,198.41000000000003,2,568,1
17185.0,229.46,3,591,1
17186.0,144.0,2,46,3
17187.0,467.71,2,226,3
17188.0,4592.93,13,10,0
17189.0,957.63,5,105,2
17190.0,1741.2,7,58,2
17191.0,4836.05,15,27,0
17192.0,77.83,1,535,1
17193.0,2310.04,9,35,2
17194.0,776.66,2,360,1
17195.0,562.98,1,654,1
17196.0,352.9,1,427,1
17197.0,1013.01,1,29,3
17198.0,1213.88,3,23,3
17199.0,145.12,1,581,1
17200.0,356.71,4,386,1
17201.0,1231.54,4,53,3
17202.0,160.65,1,420,1
17205.0,999.35,3,53,3
17206.0,204.24,1,52,3
17207.0,302.37,1,651,1
17208.0,115.35,1,395,1
17209.0,611.6,3,648,1
17210.0,253.37,1,392,1
17211.0,4046.65,13,26,0
17212.0,794.41,3,252,3
17213.0,5182.3,13,39,0
17214.0,1069.1200000000001,6,59,2
17215.0,186.15,1,463,1
17216.0,65.05,1,553,1
17217.0,218.0,2,233,3
17219.0,259.13,2,31,3
17221.0,978.52,5,6,2
17222.0,1589.1100000000001,6,64,2
17223.0,803.53,3,309,1
17224.0,100.86,1,500,1
17225.0,131.15,1,581,1
17226.0,900.12,3,308,1
17227.0,2022.03,12,18,0
17228.0,3177.24,13,15,0
17229.0,318.76,2,95,3
17232.0,421.52,2,2,3
17233.0,560.86,3,34,3
17234.0,149.89000000000001,1,182,3
17235.0,1904.8799999999999,8,24,2
17236.0,1929.26,12,12,0
17237.0,1002.08,4,10,3
17239.0,1189.45,4,312,1
17240.0,130.6,1,595,1
17241.0,2744.14,12,384,0
17242.0,2889.28,5,107,2
17244.0,1826.04,5,52,2
17245.0,371.63,2,204,3
17246.0,38.92,2,546,1
17247.0,282.19,1,14,3
17248.0,546.16,2,119,3
17249.0,68.03,1,428,1
17250.0,384.52,2,3,3
17251.0,812.4300000000001,3,362,1
17252.0,353.86,2,116,3
17253.0,178.26,1,17,3
17254.0,470.73,3,4,3
17255.0,799.13,4,40,3
17256.0,498.93,5,106,3
17257.0,192.73,2,435,1
17258.0,417.3,2,396,1
17259.0,1889.34,6,147,2
17260.0,120.95,1,410,1
17261.0,230.44,1,509,1
17262.0,2757.62,11,51,0
17263.0,63.440000000000005,1,207,3
17264.0,279.59,1,423,1
17265.0,562.9,2,138,3
17266.0,517.73,5,1,3
17267.0,317.62,2,126,3
17268.0,1733.8899999999999,11,107,2
17269.0,537.46,1,385,1
17270.0,604.4,2,468,1
17271.0,210.39,1,735,1
17272.0,2148.63,4,41,2
17273.0,141.12,1,423,1
17274.0,577.38,2,34,3
17275.0,114.52,1,382,1
17276.0,507.14,1,401,1
17277.0,1065.3500000000001,2,227,3
17278.0,271.24,2,240,3
17279.0,187.82999999999998,1,57,3
17280.0,118.85999999999999,1,437,1
17281.0,797.8499999999999,6,373,1
17282.0,2339.66,5,129,2
17283.0,188.46,1,378,1
17284.0,2563.7,7,59,2
17285.0,420.84,2,627,1
17286.0,395.48,3,21,3
17288.0,2499.98,11,8,0
17289.0,2079.39,9,31,2
17290.0,1440.96,8,3,2
17291.0,550.8000000000001,1,307,1
17292.0,271.75,2,471,1
17294.0,467.78999999999996,2,668,1
17295.0,556.95,3,28,3
17296.0,338.13,1,729,1
17297.0,131.78,1,16,3
17298.0,941.66,5,100,2
17299.0,1016.08,6,11,2
17300.0,393.64,2,390,1
17301.0,330.43,2,20,3
17302.0,1135.63,5,14,2
17303.0,250.04,1,360,1
17304.0,111.5,1,533,1
17305.0,2135.46,1,648,1
17307.0,3999.8900000000003,11,394,0
17308.0,4511.76,2,392,2
17309.0,330.59000000000003,3,94,3
17310.0,1025.1,2,386,1
17311.0,3566.56,6,77,0
17312.0,644.3,3,138,3
17313.0,2328.84,1,30,2
17316.0,124.45,1,419,1
17317.0,2600.34,3,45,2
17318.0,164.28,1,724,1
17319.0,29.1,1,668,1
17320.0,2895.77,6,99,2
17321.0,1741.18,6,7,2
17322.0,922.59,5,375,1
17323.0,1562.19,12,14,0
17324.0,2301.87,12,17,0
17325.0,609.5699999999999,3,279,3
17326.0,321.95,2,407,1
17327.0,152.35,2,409,1
17328.0,104.7,1,672,1
17329.0,1004.4300000000001,5,13,2
17330.0,423.8,4,22,3
17331.0,175.2,1,123,3
17332.0,827.77,5,527,1
17333.0,494.25,1,85,3
17334.0,635.15,3,301,1
17335.0,508.0,2,383,1
17336.0,81.12,1,471,1
17337.0,2026.42,4,150,2
17339.0,362.36,3,93,3
17341.0,1889.83,5,156,2
17342.0,1227.54,4,379,1
17343.0,1259.94,6,354,2
17344.0,468.11,2,45,3
17345.0,1604.68,10,14,2
17347.0,228.96,1,85,3
17348.0,2464.31,9,14,0
17349.0,852.25,5,178,3
17350.0,1906.041,7,7,2
17351.0,1964.38,12,35,0
17352.0,36.25,1,695,1
17353.0,3242.0,4,128,2
17354.0,3143.46,4,50,2
17355.0,285.11,1,385,1
17356.0,946.47,5,311,2
17357.0,388.14,2,23,3
17358.0,866.05,5,302,3
17359.0,284.46,2,10,3
17360.0,1231.3799999999999,6,16,2
17361.0,880.64,5,48,3
17362.0,1024.04,7,238,2
17363.0,940.86,3,394,1
17366.0,1096.24,2,431,1
17367.0,168.4,1,237,3
17368.0,2826.14,14,22,0
17369.0,979.1999999999999,1,455,1
17370.0,446.18,4,72,3
17371.0,658.55,6,16,2
17373.0,1167.5,7,39,2
17374.0,727.11,3,218,3
17375.0,660.55,4,198,3
17376.0,453.64,4,70,3
17378.0,10.95,1,373,1
17379.0,404.66,1,10,3
17380.0,645.0,3,433,1
17382.0,902.28,8,64,2
17383.0,309.99,2,3,3
17384.0,507.55,3,18,3
17385.0,261.11,1,14,3
17386.0,2812.77,7,7,2
17387.0,784.11,2,19,3
17388.0,2691.57,11,77,0
17390.0,149.3,1,420,1
17391.0,508.8,2,163,3
17392.0,620.56,3,306,1
17393.0,381.15,2,410,1
17394.0,203.86999999999998,1,218,3
17395.0,97.5,1,507,1
17397.0,1233.18,3,21,3
17398.0,653.38,3,114,3
17400.0,4677.05,8,125,0
17401.0,114.85,1,540,1
17403.0,400.57,2,35,3
17405.0,1031.41,3,0,3
17406.0,4905.05,13,332,0
17407.0,552.9,1,411,1
